artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[新聞]僅台北通能抽熊好券北市府挨轟振興預算,2021/09/19,15:04:18,https://www.ptt.cc/bbs/Gossiping/M.1632063860.A.BA1.html,hydra3179,Gossiping,19,3,2,"1.媒體來源:

中時新聞網


2.記者署名:

張立勳


3.完整新聞標題:

僅台北通能抽熊好券 北市府挨轟振興預算變台北通績效


4.完整新聞內文:


台北熊好券。（台北市政府提供／張立勳台北傳真）

台北市編列6.45億元推出「熊好券」加碼振興，藍綠議員質疑8日起開放店家加入合作，但
參與數卻成了柯市府「不能說的祕密」，恐怕是參與情形太差，不提供資料成了「遮羞布
」，而熊好券只能透過台北通APP抽獎，目前僅96萬名市民使用，更痛批振興預算成了台北
通績效。對此，市府回應，目前是試營運階段，22日會正式對外宣布。

五倍券將在9月22日開放登記，北市推出「熊好券」讓民眾到台北通APP登記，10月8日公開
抽籤，包含住宿券、饗購券、藝文券、運動券、市集券等5種票券，除住宿券面額為1000元
以外，其餘每種票券500元。

國民黨議員王欣儀向市府調閱活動店家數、審核通過店家，結果所有局處竟統一回覆暫無
統計，她質疑，數位平台隨時可從後台查閱店家參與情形，結果市府卻給不出數字，成為
柯市府「不能說的祕密」，恐怕是參與情況太差，拿不提供資料當遮羞布。

她指出，有店家陳情想登錄成為「熊好店家」，除了驗證程序繁瑣，最後上傳資料一直無
法成功，花了2個多小時還沒完成申請。

此外，民進黨議員鍾佩玲質疑，熊好券必須使用台北通抽獎，台北市有246萬名市民，但有
註冊台北通的市民僅37.6％、96萬人，台北通可以振興多少店家讓人打了很大的問號，不
希望振興預算變成台北通績效，應該開放更多平台加入。

對此，市府祕書長陳志銘回應，目前仍在試營運階段，參與店家數一直有變動，22日就會
對外宣布，會努力讓台北通更好用；北市資訊局長呂新科說，系統都有經過壓力測試，個
案問題會再了解。


5.完整新聞連結 (或短網址):
https://www.chinatimes.com/realtimenews/20210919002419-260405?chdtv
6.備註:

目前有註冊台北通的市民約37.6％共96萬人
8萬多家符合振興的業者約註冊1000家占1.4%
不過目前還是試營階段
相信22號正式公布時會有亮眼成績
剩餘少數堅持不使用台北通的大概都是塔綠班
"
Re:[新聞]26歲國立大學研究生騎車突昏迷母淚訴：6,2021/09/19,15:04:27,https://www.ptt.cc/bbs/Gossiping/M.1632063869.A.C13.html,asin404,Gossiping,39,14,3,"蠻疑惑的
能考上台灣大學的腦袋應該都不會太差吧
那怎麼會去相信塔綠班講的高端是最安全的疫苗這種話呢??

還是這年頭台灣的國立大學已經變成不需要腦袋也考得上的難易程度了呢??
"
Re:[爆卦]伊斯蘭協會針對塔綠班事件回應,2021/09/19,15:07:01,https://www.ptt.cc/bbs/Gossiping/M.1632064024.A.9A3.html,DCHC,Gossiping,14,8,0,"Miserere mei, Deus
    感謝上帝賜給我們恩典，賜給我們平安。

    穆斯林教會的兄弟姊妹仍遵守上帝教導我們的道德真理，
    並且拒絕那些不服從上帝的法律(古蘭經第六章第151-153節)的人，
    例如塔利班、共產黨等社會主義政黨。

    我們與穆斯林教會的兄弟姊妹一起感謝神。

    如同亞伯拉罕協定所宣示的政策，
    全世界的人們都是上帝的子女，
    人們一起崇拜上帝，遵守上帝的法律，停止殺人(戰爭)。

    殺人不只是國與國之間的殺人行為，
    人們的生活中，也有許多殺人行為。

    只有承認自己的惡，服從上帝的法律，我們才可以得到和平。
    Al hamdulillah


    求神憐憫我們的錯誤，感謝神保護我們幸福平安。"
[問卦]能不要再洗塔綠班文了嗎(扶額,2021/09/19,15:15:17,https://www.ptt.cc/bbs/Gossiping/M.1632064519.A.482.html,CannedHamEgg,Gossiping,178,120,18,"米納桑 空幫哇

塔綠班這詞剛出現是滿有梗的啦www
但都已經沒梗了還拿出來洗很降低格調(茶

很多八卦鄉民看了也覺得很惱人(扶額
早安一篇 吃午餐一篇 睡前晚安又一篇www
照三餐洗是不是有些超過了(推眼鏡

在下覺得不要再洗塔綠班
助長網軍氣焰(茶

就在中秋佳節換大家一個乾淨的八卦板吧(燦笑
大家說好不好啊～～www

那就先這樣啦
歐呀斯咪～～(燦笑
"
Re:[新聞]下個恐換柑橘？陳吉仲嗆陸：受傷的一定是,2021/09/19,15:38:03,https://www.ptt.cc/bbs/Gossiping/M.1632065885.A.931.html,nasa709,Gossiping,23,6,1,"中共是台灣的敵人這點應該沒錯吧？

現在中共受傷了，我們應該普天同慶

但是塔綠班目前好像氣噗噗欸

有沒有敵人受傷我們非但沒有開心卻感到生氣的八卦啊？


-
Sent from JPTT on my iPhone
"
[問卦]對岸是故意連假期間找事情做嗎？,2021/09/19,15:43:43,https://www.ptt.cc/bbs/Gossiping/M.1632066225.A.A32.html,wakaura,Gossiping,6,3,0,"中秋連放四天
想必對岸一定知道
挑這時候禁水果
讓塔綠班措手不及
是故意挑連假找事情做嗎？"
[新聞]朱立倫：民進黨抗中保台還是抗中害台,2021/09/19,15:43:49,https://www.ptt.cc/bbs/Gossiping/M.1632066231.A.558.html,alrin891202,Gossiping,39,18,8,"釋迦蓮霧禁銷陸 朱立倫批民進黨是抗中保台還是害台

聯合報 記者劉宛琳

面對中國大陸禁止台灣的釋迦與蓮霧進口，國民黨前主席朱立倫在臉書表示，今年3月中
國大陸禁輸台灣  梨，他就已經呼籲蔡政府要重視兩岸問題，不然下次就是釋迦或蓮霧。
政府抗喊中口號，結果農民慘被套，倒是「抗中保台」還是「抗中害台」？民進黨請說清
楚。

朱立倫表示，台灣的水果當然沒問題，介殼蟲只是藉口，現實就是兩岸的政治因素，蔡政
府「明白人裝糊塗」不願意面對、溝通、解決，苦的就是台灣的農民。網友說要吃爆釋迦
跟蓮霧，那先前的鳳梨怎麼辦？這也會排擠掉其它水果的消費。國人怎麼力挺，都還是會
有農民會受害。

朱立倫表示，民進黨指解方是新南向分散對中國大陸的依賴，那中國大陸禁止台灣水果進
口，民進黨政府有什麼資格生氣？更何況2020年台灣出口到中國大陸和新南向國家相比，
鳳梨是100倍，釋迦是200倍，蓮霧是600倍。上次禁了鳳梨，這次禁釋迦、蓮霧，下一次
又會是什麼？
https://www.google.com/amp/s/udn.com/news/amp/story/122465/5757995
塔綠班活該啦
自己不聽大陸的話有什麼資格生77
"
[問卦]該相信台大醫師還是八卦鄉民?,2021/09/19,15:51:01,https://www.ptt.cc/bbs/Gossiping/M.1632066663.A.9B6.html,saobox,Gossiping,19,7,8,"如題 是這樣的啦

大家都知道 八卦版常常說高端疫苗沒用

只要有人說高端有用 那一定是塔綠班的陰謀

可是現在有像是林氏璧或是蒼藍鴿之類的

這些以前在台大當過醫生的

還有其他的醫師 或是指揮中心 都說高端有用

那這樣的話 我到底該相信哪一個?

要相信八卦鄉民? 還是台大醫師?

該怎麼辦呢? 有沒有八卦?
"
Re:[新聞]釋迦蓮霧被禁蔡英文譴責中國：已違反國際貿易規範,2021/09/19,16:32:30,https://www.ptt.cc/bbs/Gossiping/M.1632069152.A.AE2.html,shiauber,Gossiping,3,2,0,"中共國台辦表示

不是不進，是時候未到

是釋迦榴槤的原廠證明書沒有附上

基於對小粉紅的健康著想，中共也積極建設自主釋迦榴槤供應鏈，加強國家安全。

要送要快，晚了我們也不要了。

任何質疑我們購買釋迦榴槤的心態都是不健康的，居心叵測。

怎麼不早說呢？

塔綠班金句的迴力鏢這麼快就來了啊？

還要拖阿共下水洗什麼議題

怎麼不去譴責爸爸莫德納不到貨不符合國際貿易規範？

智障塔綠班，幹"
Re:[問卦]塔綠班，晚安？,2021/09/19,16:49:48,https://www.ptt.cc/bbs/Gossiping/M.1632070191.A.2E7.html,blue999,Gossiping,2,2,0,"連長晚安，連上長官晚安，各位弟兄晚安

晚安 晚安  小妹要去睡覺了

明天記得繫上s腰帶  帶小帽， 連集合場上集合
https://www.youtube.com/watch?v=9MMIB61e6sM
我不是不能沒有你
只是喜歡有你
如果有天你離我而去
我不會沒了自己

曾與你活過的生命
與你共存 才有意義
所以不要浪費我的真心
因為那是最純粹的感情

我把我的青春給你
不是因為想換取和你的婚禮
而是單純在最美好的年華
遇見了你
必須愛你

我把我的青春給你
不是因為想換取忠心的美名
而是單純在最美好的年華
遇見了你 必須愛你

曾為你活過的生命
與你共存 才有意義
所以不要浪費我的真心
因為那是最純粹的感情

我把我的青春給你
不是因為想換取和你的婚禮
而是單純在最美好的年華
遇見了你
必須愛你

我把我的青春給你
不是因為想換取忠心的美名
而是單純在最美好的年華
遇見了你 必須愛你


這是一場沒有未來的愛情
和別人共享的愛情
這是一場沒有未來的愛情
不純潔也不唯一的愛情

                                       更多更詳盡歌詞在※ Mojim.com PTT歌詞網
"
[問卦]半夜了應該沒人好的塔綠班晚點名了吧？,2021/09/19,16:51:02,https://www.ptt.cc/bbs/Gossiping/M.1632070264.A.66D.html,panzer1224,Gossiping,23,10,0,"這時間各位反塔戰士早就打呼大睡了吧
這時候要是來個好的塔綠班晚點名
應該沒人會理吧
風頭終於過了 呼那我安心了
"
[問卦]炒房最頂的地步是？,2021/09/19,16:54:46,https://www.ptt.cc/bbs/Gossiping/M.1632070488.A.E53.html,darkcake,Gossiping,26,13,1,"直接問啦
現在全台炒房炒透透 六都全漲
塔綠班講買不起滾過去的郊區也在炒

怎樣才算炒房炒最頂的地步？
"
[問卦]打(笑)的人是不是跟愛講塔綠班一樣(搔頭=,2021/09/19,17:27:40,https://www.ptt.cc/bbs/Gossiping/M.1632072462.A.6E3.html,moneybuy,Gossiping,19,10,1,"= =
(幫標題補打= = 字太多排版不下)(^^)

愛講塔綠班的
是不是跟打字愛打(笑) (大心) (羞>///<)
的人很像

常常使用只有自己覺得幽默的梗
還用得很開心(燦笑)

有沒有八卦(疑惑= =)
"
[問卦]低能的八卦五毛們除了塔綠班什麼都不會？,2021/09/19,17:53:56,https://www.ptt.cc/bbs/Gossiping/M.1632074038.A.7E0.html,dzwei,Gossiping,56,15,17,"最近在八卦版啊
看到一群滯台人在舔共
黑台灣 黑台灣防疫就算了
跟他們糾正一下
卻只會塔綠班三個字

批踢踢第一大板
被五毛佔領成這樣
果然還是政黑最理性
果然菁英是少數人
這裡只剩下會講塔綠班的五毛了？
"
Re:[新聞]日本年輕人興努力無用論人生出生就決定,2021/09/19,17:58:48,https://www.ptt.cc/bbs/Gossiping/M.1632074330.A.817.html,koinchen,Gossiping,2,1,1,"一堆邏輯死亡的在那心靈雞湯
操他媽的世代被塔綠班玩爛
綠共執政那麼久
年輕人只是更苦
不要那麼自私，不生就沒事
奴隸生奴隸，被有錢人的倫理道德綁架
台灣他媽人太多，最不缺就是奴隸
有沒有塔綠班只剩兩種的卦？
蠢到家，被賣還在幫人算錢
以及
喪良心之林九萬 瑋豐流？
"
Re:[問卦]人活著的意義,2021/09/19,19:35:52,https://www.ptt.cc/bbs/Gossiping/M.1632080156.A.090.html,blue999,Gossiping,15,4,1,"蔣  先總統:

「生活的目的在增進人類全體之生活，生命的意義在創造宇宙繼起之生命」


他，是塔綠班最恨的人， 卻也是民族的救星， 台灣人的燈塔

思想的哲學家


人類生命的意義， 就在於雙方彼此高潮的一眩間....

藉由這一霎那高潮的誕生 ， 生孩子的過程，  宇宙自然形成，

看到自己的小孩，  生命意義不知不覺湧現


沒有國 哪有家，  都沒有小孩了  哪有台灣這個國家

隨著台灣出生率世界倒數第一

讓我們再次懷念 ，這位蔣先知 超前部屬言論。
"
[問卦]九條好漢塔綠班如何湊一起打麻將？,2021/09/19,20:07:46,https://www.ptt.cc/bbs/Gossiping/M.1632082068.A.6C8.html,truelove0446,Gossiping,17,9,1,"九條好漢塔綠班（浮現了聲音）

九萬好漢塔綠班 （好像不陌生）

就桶（九筒）好漢塔綠班

再湊一句啥台詞可以讓大家湊一桌麻將？

東南西北塔綠班？


"
[問卦]這麼早塔綠班還在睡吧？,2021/09/19,21:33:56,https://www.ptt.cc/bbs/Gossiping/M.1632087238.A.44D.html,osalucard,Gossiping,12,3,5,"昨天晚上塔綠班一定烤肉high到翻
半夜不睡覺
不然就是像墾丁大街一樣
沙丁魚逛街逛到半夜

這麼早塔綠班還在睡吧？
"
[問卦]ptt哪些梗是八卦歷久不衰的？,2021/09/19,22:59:59,https://www.ptt.cc/bbs/Gossiping/M.1632092401.A.847.html,kflesh,Gossiping,10,3,0,"最近一直有人特別發文，

表示塔綠斑梗看得很煩

我很好奇，有哪些梗是ptt歷久不衰又有趣的？

除了

萬年五樓梗


還有什麼梗儘管一直用

也不會有人特別發文抱怨嗎？

"
[問卦]館粉跟塔綠班誰的信仰值高？,2021/09/20,00:19:26,https://www.ptt.cc/bbs/Gossiping/M.1632097168.A.26A.html,ato0715,Gossiping,35,20,2,"館粉

即便館長的東西被爆出有問題

每當館長直播時依舊看館長直播

跟館長練肖話

館長出商品依舊用新台幣支持館長

===

塔綠班

即便他們的信仰每天出包

小至淹水

大至死人

塔綠班依舊不離不棄

每天出現在Ptt、FB、Dcard各大平台

與網友大戰三百回

===

請問

究竟是館粉的信仰值比較高

還是塔綠班們的信仰值比較高啊？

要我覺得

我是覺得館粉的信仰值比較高啦

畢竟都是用真金白銀在支持阿館

而不是像塔綠班

反核卻在那邊吹冷氣

挺高端卻打AZ

喊愛台灣結果又不願意當兵

嘴嫌體正直

只要好處不願付出"
Re:[問卦]館粉跟塔綠班誰的信仰值高？,2021/09/20,00:38:50,https://www.ptt.cc/bbs/Gossiping/M.1632098332.A.9D0.html,freerun,Gossiping,2,2,0,"館粉在怎樣信仰高，一直買也不會礙到其他人

  但是另一群人是有選票的，選出來的人會影響整個台灣的發展

  你覺得可以放在一起比嗎

  難道你要投XXX嗎？
"
[問卦]塔綠班早點名,2021/09/20,00:54:10,https://www.ptt.cc/bbs/Gossiping/M.1632099252.A.9C9.html,seth5421,Gossiping,326,229,10,"嗨嗨你各位早安
今天是假日但是
9:00記得準時打卡
不知道你各位塔綠班準備好上班沒
是的！塔綠班
早安塔綠班

"
[問卦]塔綠班會上班上廁所偷上班時間嗎？,2021/09/20,01:07:06,https://www.ptt.cc/bbs/Gossiping/M.1632100029.A.4C6.html,chen0625,Gossiping,8,3,2,"如題
每到9：00
辦公室廁所都會擠滿人
這是部分公司的常態
大家常說
藉由拉屎偷上班時間
在辦公室廁所上廁所
一方面可以暫時不用工作
一方面可以節省家用開銷
塔綠班會上班上廁所偷上班時間嗎？
有沒有八卦？

"
