status_id,sentence,sentiment
1438755641397493762," RT @ianslife_in : Rapper #NickiMinaj ( @NICKIMINAJ ) has repeatedly voiced her scepticism about the #Covid19vaccine , and claimed to have been …",Negative
1438755632539131905," RT @ians_india : Rapper #NickiMinaj ( @NICKIMINAJ ) has repeatedly voiced her scepticism about the #Covid19vaccine , and claimed to have been i …",Neutral
1438753988183085056, RT @avoiceforchoice : #TraderJoes Fired a Religiously Exempt Unvaccinated Employee Just a Few Days After His Brother Died After Taking The # …,Neutral
1438751154435866624, Dose 1 - finally done !,Positive
1438751154435866624, 💉 💉 🤒 #COVID19Vaccine,Neutral
1438747712875376642, RT @blackwomenviews : Y' all I 've just been alerted about a disinformation campaign trying to infiltrate Black Twitter via digital Blackface …,Neutral
1438745605212360704, RT @DuPageCountyCS : We are providing transportation 🚗 for DuPage County residents to their COVID - 19 Vaccine appointments !,Positive
1438745605212360704, Call 630-407-6500 …,Neutral
1438745198880690177," Rapper #NickiMinaj ( @NICKIMINAJ ) has repeatedly voiced her scepticism about the #Covid19vaccine , and claimed to hav … https://t.co/mTZRn7dWA7",Neutral
1438745133495701507," Rapper #NickiMinaj ( @NICKIMINAJ ) has repeatedly voiced her scepticism about the #Covid19vaccine , and claimed to hav … https://t.co/V3I1meweoq",Neutral
1438744385739444225," EMIR Research proposes PICK budget be raised to RM6b for boosters , surveillance , among others #Covid19vaccine … https://t.co/CWpT85TpLS",Neutral
1438744103609585666, Alhamdulillah I got my Covid Vaccine 💉 ❤️ Lets make a Corona free Pakistan 🇵🇰 Stay Safe and get your vaccination don … https://t.co/ZieMLHhS67,Positive
1438742046647410690, Region Of Peel Mississauga Office / 7120 Hurontario St ( Provincial system ) in Mississauga [ Peel health unit ] 165 2nd … https://t.co/b1BgimaoQy,Neutral
1438741124999385092," RT @AuEpochTimes : Foreign matter has been discovered in five unused vials of #Pfizer ’s #COVID19vaccine near #Tokyo , #Japan , and one vial in …",Neutral
1438740511981019138, AMSTERDAM ( Netherlands ) - The Netherlands will require proof of a COVID - 19 vaccination or a recent negative coronav … https://t.co/p7ugUloR0x,Neutral
1438739949180710922," RT @LizdeS_MedAus : I 'm pleased to say 100 % of @MedicinesAus staff have been , or will shortly be , fully vaccinated against COVID - 19 .",Positive
1438739949180710922, I encou …,Neutral
1438737322405625857, SILS is a subsidiary of Pune - based Serum Institute of India ( SII ) .,Neutral
1438737322405625857, The alliance will give SII CEO Adar Poonawalla a … https://t.co/GkxbIRCUxG,Neutral
1438734232193470473," M'sia administers 39.69 million cumulative Covid - 19 vaccine doses , 55 % of population fully inoculated … https://t.co/utznTEkXWl",Negative
1438733456108830720, RT @GasantAbarder : If you 're still not sure about the #COVID19Vaccine then check out #VaxxFacts - brought to you by @IOL in partnership wit …,Negative
1438730098446721031, RT @LACo_DPSS : DPSS invites you & your KIDS ages 12 + to get your FREE 1st dose of the #COVID19Vaccine at our location on Crossroads Pkwy .,Positive
1438730098446721031, i …,Neutral
1438728780042932227, Available : https://t.co/AYpnsURkuE Googling 👩🏻‍💻 #Anaphylaxis & #COVID19vaccine Good collaboration with my Portugue … https://t.co/KG7vk3l4ID,Neutral
1438728296879980545," RT @AuEpochTimes : Foreign matter has been discovered in five unused vials of #Pfizer ’s #COVID19vaccine near #Tokyo , #Japan , and one vial in …",Neutral
1438726945043202050, York Region Administrative Centre in Newmarket [ York health unit ] 127 1st dose spots added First available date is … https://t.co/dv6CgcjfO1,Neutral
1438726943575322625, Maple Community Centre in Maple [ York health unit ] 205 2nd dose spots added First available date is 2021-09-17 Book … https://t.co/7fAQ3YMro0,Negative
1438726942354776064, Maple Community Centre in Maple [ York health unit ] 206 1st dose spots added First available date is 2021-09-17 Book … https://t.co/2WsGrO49jd,Neutral
1438725678556348422, RT @dailystarnews : #US medical experts will meet today to debate and vote on the controversial question of giving out #Booster doses of #Pf …,Neutral
1438725655617703936, #US medical experts will meet today to debate and vote on the controversial question of giving out #Booster doses o … https://t.co/sDDc3zgaZI,Neutral
1438725367339102208, RT @Mgon : “ 🚨 BIG ANNOUNCEMENT 🚨 #ProjectVeritas set to release BOMBSHELL whistleblower story about the #COVID19vaccine ” Full video : https : / …,Neutral
1438723568653647873," RT @Barry_HealthTec : Even one #COVID19Vaccine dose can boost #mentalhealth , study finds https://t.co/kejPm6ttQM",Neutral
1438723032999096324, RT @mtmdphd : Study from The Leukemia & Lymphoma Society Shows COVID - 19 Vaccine Is Safe But 25 % Of Blood Cancer Patients Do Not Produce Dete …,Neutral
1438721250608619520, Covid - 19 vaccine tracker : the global race to vaccinate https://t.co/YjshZI7LJU #vaccinated #vaccination #COVID19Vaccine,Neutral
1438719398349623296, TAIBU Community Health Centre in Scarborough [ Toronto health unit ] 125 2nd dose spots added First available date is … https://t.co/Xcd1SDY5P2,Neutral
1438719397191946255, Birchmount Hospital in Scarborough [ Toronto health unit ] 2741 2nd dose spots added First available date is 2021 - 09 - … https://t.co/XmFV9lQyze,Neutral
1438719394754990080, Audley Recreation Centre in Ajax [ Durham health unit ] 344 1st dose spots added First available date is 2021-09-17 B … https://t.co/HZhaVLyTld,Neutral
1438718349249290242, @mviski @EricTopol Sad indeed !,Negative
1438718349249290242, Our daily Leaderboard now showing WV ranking last .,Neutral
1438718349249290242, https://t.co/PSY0ylGq9g https://t.co/VTWQlVW6Qf,Neutral
1438717819965870080, RT @MartyMakary : Poor countries rationing their limited vax supply right now should learn from the mistakes of U.S. public health leaders h …,Negative
1438716891191816197, York Region Administrative Centre in Newmarket [ York health unit ] 122 2nd dose spots added First available date is … https://t.co/yknleBhCzy,Neutral
1438716889723805698, Carefirst Seniors & Community Services Association in Scarborough [ Toronto health unit ] 191 2nd dose spots added Fi … https://t.co/iNpORjy6D5,Neutral
1438716888457039873, Centenary Hospital in Scarborough [ Toronto health unit ] 755 2nd dose spots added First available date is 2021-09-17 … https://t.co/DvS3K4PMVm,Neutral
1438716887194611714," Centennial College , Progress Campus in Scarborough [ Toronto health unit ] 2427 2nd dose spots added First available … https://t.co/E2Pt2NooKb",Neutral
1438716885751762954, The Hub - Mid Scarborough in Scarborough [ Toronto health unit ] 194 2nd dose spots added First available date is 202 … https://t.co/7LRLRya9vN,Neutral
1438716053178105859, RT @yuganOffcial : China to donate 01 million doses of Sinovac Covid - 19 vaccines to Sri Lanka to further expand the vaccination drive - Chin …,Negative
1438714328187047936," Foreign matter has been discovered in five unused vials of #Pfizer ’s #COVID19vaccine near #Tokyo , #Japan , and one v … https://t.co/d0VmHDPkPJ",Neutral
1438713522548981763," RT @DrMedows : As we enter flu season , kids are curious : Why is the #COVID19Vaccine so important ?",Positive
1438713522548981763, I chat with Desch to answer his questions …,Neutral
1438709551155580928, RT @GovKathyHochul : Get vaccinated .,Neutral
1438709551155580928, To protect yourself .,Neutral
1438709551155580928, To protect your neighbors .,Neutral
1438709551155580928, To protect your fellow New Yorkers .,Neutral
1438709551155580928, Make your plan to …,Neutral
1438709021725237249, Find your vaccine soon #TREASURE #트레저 #トレジャー @treasuremembers Calling #WHO they ’re the ideal ambassadors for … https://t.co/1ox6yHzwG2,Neutral
1438706805383831554," If you think you have been exposed to COVID - 19 infection , then take the RT - PCR Tests now .",Neutral
1438706805383831554, SimpleeKare offers Home S … https://t.co/41sWq1OxSU,Neutral
1438705770477101056, #TraderJoes Fired a Religiously Exempt Unvaccinated Employee Just a Few Days After His Brother Died After Taking Th … https://t.co/wzaLLZmgFo,Negative
1438700218610978817, RT @inclusionoz : Our recent webinar with @healthgovau for people with an intellectual disability about the #COVID19Vaccine is now available …,Neutral
1438699597606449152," RT @neerajaiims : @huntsmancancer senior leadership with the director @NeliMUlrich brainstorming over curing cancer at @CliffLodge Snowbird , …",Negative
1438699231725105152, Pfizer ’s #COVID19vaccine has been authorised for children over 12 by @sahpra1 .,Neutral
1438699231725105152, Here ’s why it ’s still going to be a … https://t.co/blwg0LidQh,Neutral
1438699231368212485, Pfizer ’s #COVID19vaccine has been authorised for children over 12 by @sahpra1 .,Neutral
1438699231368212485, Here ’s why it ’s still going to be a … https://t.co/OqZoNaWBTb,Neutral
1438697039588646919," RT @WeAreDCPH : Press Release : 510 New COVID - 19 Cases in Denton County DCPH announced 510 new COVID - 19 cases , of which 509 are active , and …",Negative
1438697015676858368, Dr. @arimoin of #UCLAFSPH re .,Neutral
1438697015676858368, #COVID19Vaccine booster shots .,Neutral
1438697015676858368, ⬇️ https://t.co/gaGVFD7HaU,Neutral
1438695958196408325, “ An mRNA Pioneer Discusses How Her Work Led to the COVID Vaccines ” - via @sciam - https://t.co/1HEX1z5fLv -- … https://t.co/9EmnVokHuk,Neutral
1438692688266776583, RT @mid_day : #MiddayNews | #Mumbai : Public centres to give #COVID19 vaccine to only women today #COVID19Vaccine https://t.co/gluwsWtsvw,Neutral
1438692583245377541, At #BhopalAirport our frontline heroes facilitated the movement of another consignment of #COVID19Vaccine in 24 Box … https://t.co/Qof8tIgjC7,Neutral
1438692400671645706," RT @neerajaiims : @huntsmancancer senior leadership with the director @NeliMUlrich brainstorming over curing cancer at @CliffLodge Snowbird , …",Negative
1438692271130619905," RT @OttawaHealth : A vaccine , by any other name , will work just as well as it did before it got a new name .",Neutral
1438692271130619905, Find out how to get yours : htt …,Neutral
1438691908222476290, #MiddayNews | #Mumbai : Public centres to give #COVID19 vaccine to only women today #COVID19Vaccine https://t.co/gluwsWtsvw,Neutral
1438691414712406023, RT @CodmanHealth : WALK - IN and get the #COVID19Vaccine at Russell Auditorium at 70 Talbot Ave. – No appointment necessary !,Neutral
1438691414712406023, The clinic is ope …,Neutral
1438691212815474693," RT @uihealthcare : When Chase Williams turned 12 last week , he had one big wish : Get his #COVID19vaccine .",Neutral
1438691212815474693," Happy birthday , Chase , and thank y …",Neutral
1438690806970286082," RT @CommunityMed : Wearing a mask is still important , even if you ’ve received a COVID - 19 vaccine .",Neutral
1438690806970286082," Jennifer Trytten , our Director of Infectio …",Neutral
1438689196848435201, Audley Recreation Centre in Ajax [ Durham health unit ] 400 2nd dose spots added First available date is 2021-09-17 B … https://t.co/5cXcCjmQgV,Negative
1438687599229558787," RT @THP_hospital : "" If there is something they could do to ... spend more time with their loved ones , would you not try to do it ? """,Neutral
1438687599229558787, Read as TH …,Neutral
1438687260183076870, I will be known as Vaxzevria SpikeVax #COVID19 #COVID19Vaccine #covid19mb https://t.co/8gJkgeA0sM,Neutral
1438686450657239041," RT @RCDHealthUnit : If you would like to access a receipt or proof that you received your #COVID19Vaccine , visit https://t.co/gKjpPTKgEE .",Neutral
1438686450657239041, Th …,Neutral
1438686338589487106, RT @inclusionoz : Our recent webinar with @healthgovau for people with an intellectual disability about the #COVID19Vaccine is now available …,Neutral
1438685674580938757," RT @RCDHealthUnit : Wondering what is required if you are a high - risk contact , or are a household member of a high - risk contact ?",Positive
1438685674580938757, See the di …,Neutral
1438685122140594179, RT @inclusionoz : Our recent webinar with @healthgovau for people with an intellectual disability about the #COVID19Vaccine is now available …,Neutral
1438684944751005699, RT @UKCryptoKing247 : Non disclosed covid19 vaccine ingredients #COVID19Vaccine #whatsinthevaccine https://t.co/zBr6f27wR0,Neutral
1438683999854075909, RT @jendlake : @GovCanHealth And the #pharmacist in me encourages the world 🌎 to call them #COVID19Vaccine AND if you want to be specif …,Neutral
1438683035969462272," RT @neerajaiims : @huntsmancancer senior leadership with the director @NeliMUlrich brainstorming over curing cancer at @CliffLodge Snowbird , …",Negative
1438681958293377025, RT @DeepakAnandMPP : To ensure easy & safe access to #COVID19Vaccine our gov ' t is #workingtogether w / @regionofpeel to bring vaccines to you …,Neutral
1438681652452986882, RT @inclusionoz : Our recent webinar with @healthgovau for people with an intellectual disability about the #COVID19Vaccine is now available …,Neutral
